constraint_adjusted,effective_params,metrics,penalties,reason,requested_params,runtime_warning_count,score,stage,trial_label,valid
False,"{""strength"": 1.2, ""smoothing_samples"": 101, ""max_gain"": 4.0}","{""depth_rms_cv"": 1.270739328909188, ""deep_zone_contrast"": 0.0002390248168656562, ""deep_gain_ratio"": 4.0, ""deep_gain_effective"": 1.6094379124341003, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.0032399456763512503, ""shallow_blow_ratio"": 0.6945275267744593, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.019439674058107502, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=4.000，有效提升=1.609，深浅均衡CV=1.0391，过曝比=0.0000，窗口下限=10。,"{""strength"": 1.2, ""smoothing_samples"": 101, ""max_gain"": 4.0}",0,1.06414964823329,energy_decay_gain,,True
False,"{""strength"": 0.8, ""smoothing_samples"": 31, ""max_gain"": 4.0}","{""depth_rms_cv"": 1.1619568663150164, ""deep_zone_contrast"": 0.00021610308393195122, ""deep_gain_ratio"": 3.6164125008561245, ""deep_gain_effective"": 1.5296178884835303, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.00298393960606961, ""shallow_blow_ratio"": 0.5465761540096922, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.01790363763641766, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=3.496，有效提升=1.503，深浅均衡CV=0.9174，过曝比=0.0000，窗口下限=10。,"{""strength"": 0.8, ""smoothing_samples"": 31, ""max_gain"": 4.0}",0,1.0578672043124242,energy_decay_gain,,True
False,"{""strength"": 0.5, ""smoothing_samples"": 101, ""max_gain"": 6.0}","{""depth_rms_cv"": 1.4220518070604258, ""deep_zone_contrast"": 0.00024385730224151908, ""deep_gain_ratio"": 4.080870019092268, ""deep_gain_effective"": 1.6254825105272945, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.0050538116366090355, ""shallow_blow_ratio"": 0.8492336359949632, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.030322869819654215, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=3.317，有效提升=1.463，深浅均衡CV=0.7199，过曝比=0.0000，窗口下限=10。,"{""strength"": 0.5, ""smoothing_samples"": 101, ""max_gain"": 6.0}",0,1.0358591500313525,energy_decay_gain,,True
False,"{""strength"": 0.8, ""smoothing_samples"": 15, ""max_gain"": 4.0}","{""depth_rms_cv"": 1.159037189821965, ""deep_zone_contrast"": 0.00020850659521138524, ""deep_gain_ratio"": 3.4892878144711856, ""deep_gain_effective"": 1.5016940732426323, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.0028395689697140623, ""shallow_blow_ratio"": 0.5545580206998023, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.017037413818284372, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=3.325，有效提升=1.465，深浅均衡CV=0.8748，过曝比=0.0000，窗口下限=10。,"{""strength"": 0.8, ""smoothing_samples"": 15, ""max_gain"": 4.0}",0,1.015318682343508,energy_decay_gain,,True
False,"{""strength"": 1.0, ""smoothing_samples"": 101, ""max_gain"": 4.0}","{""depth_rms_cv"": 1.317837607813328, ""deep_zone_contrast"": 0.0002390248168656562, ""deep_gain_ratio"": 4.0, ""deep_gain_effective"": 1.6094379124341003, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.0038107133084545794, ""shallow_blow_ratio"": 0.7318082818024525, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.022864279850727476, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=4.000，有效提升=1.609，深浅均衡CV=1.0391，过曝比=0.0000，窗口下限=10。,"{""strength"": 1.0, ""smoothing_samples"": 101, ""max_gain"": 4.0}",0,1.0104580082527947,energy_decay_gain,,True
False,"{""strength"": 0.8, ""smoothing_samples"": 101, ""max_gain"": 4.0}","{""depth_rms_cv"": 1.3817305137961884, ""deep_zone_contrast"": 0.0002390248168656562, ""deep_gain_ratio"": 4.0, ""deep_gain_effective"": 1.6094379124341003, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.00437308729890933, ""shallow_blow_ratio"": 0.7747519052219075, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.02623852379345598, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=4.000，有效提升=1.609，深浅均衡CV=1.0391，过曝比=0.0000，窗口下限=10。,"{""strength"": 0.8, ""smoothing_samples"": 101, ""max_gain"": 4.0}",0,0.9383199775031477,energy_decay_gain,,True
False,"{""strength"": 0.5, ""smoothing_samples"": 15, ""max_gain"": 4.0}","{""depth_rms_cv"": 1.2534125545433337, ""deep_zone_contrast"": 0.00017194710490160456, ""deep_gain_ratio"": 2.8774770278058175, ""deep_gain_effective"": 1.3551846915650798, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.0030384982767853695, ""shallow_blow_ratio"": 0.5857645944612125, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.018230989660712217, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=2.455，有效提升=1.240，深浅均衡CV=0.6883，过曝比=0.0000，窗口下限=10。,"{""strength"": 0.5, ""smoothing_samples"": 15, ""max_gain"": 4.0}",0,0.6104759453158357,energy_decay_gain,,True
False,"{""strength"": 0.5, ""smoothing_samples"": 31, ""max_gain"": 4.0}","{""depth_rms_cv"": 1.2577912353446843, ""deep_zone_contrast"": 0.00017254192598458706, ""deep_gain_ratio"": 2.887431158774851, ""deep_gain_effective"": 1.3577485689948217, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.003256732959648407, ""shallow_blow_ratio"": 0.5770699037294209, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.019540397757890442, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=2.470，有效提升=1.244，深浅均衡CV=0.7061，过曝比=0.0000，窗口下限=10。,"{""strength"": 0.5, ""smoothing_samples"": 31, ""max_gain"": 4.0}",0,0.59694593347471,energy_decay_gain,,True
False,"{""strength"": 0.5, ""smoothing_samples"": 61, ""max_gain"": 4.0}","{""depth_rms_cv"": 1.3737206815661138, ""deep_zone_contrast"": 0.00017838546148844843, ""deep_gain_ratio"": 2.9852207620551785, ""deep_gain_effective"": 1.382592708965011, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.004462899264549119, ""shallow_blow_ratio"": 0.6529665868671691, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.026777395587294715, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=2.616，有效提升=1.285，深浅均衡CV=0.7532，过曝比=0.0000，窗口下限=10。,"{""strength"": 0.5, ""smoothing_samples"": 61, ""max_gain"": 4.0}",0,0.5056099364061966,energy_decay_gain,,True
False,"{""strength"": 0.5, ""smoothing_samples"": 101, ""max_gain"": 4.0}","{""depth_rms_cv"": 1.543822667508274, ""deep_zone_contrast"": 0.00019715394565192546, ""deep_gain_ratio"": 3.299305038484531, ""deep_gain_effective"": 1.45845339068068, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.0051956641804700105, ""shallow_blow_ratio"": 0.8492336359949632, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.031173985082820065, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=3.065，有效提升=1.402，深浅均衡CV=0.8469，过曝比=0.0000，窗口下限=10。,"{""strength"": 0.5, ""smoothing_samples"": 101, ""max_gain"": 4.0}",0,0.4756854640130301,energy_decay_gain,,True
